entity1,relation,entity2
蓝藻,属于,病菌
稻株,属于,稻水象甲
稻株,属于,糯稻
稻株,属于,植物
稻株,属于,谷子
稻株,属于,恶苗病
稻株,属于,Y两优900
稻株,属于,稻花香2号
稻株,属于,杂交水稻
稻株,属于,稻飞虱
稻株,属于,籼稻
稻株,属于,东北大米
稻株,属于,稻谷
稻株,属于,水稻立枯病
稻株,属于,龙稻18
稻株,属于,汕优63
稻株,属于,纹枯病
稻株,属于,稻瘟病菌
稻株,属于,南粳46
稻株,属于,稻温病
稻株,属于,细菌性条斑病
稻株,属于,稻纵卷叶螟
稻株,属于,稻恶苗病菌
稻株,属于,稻瘟病
稻株,属于,稻曲病
稻株,属于,根蚜
稻株,属于,胡麻病菌
稻株,属于,黑肩绿盲蝽
稻株,属于,细条病菌
稻株,属于,叶蝉
稻株,属于,白叶枯病
稻株,属于,稻田
稻株,属于,粳稻
莲子,属于,中药
莪术,科,毛茛科
花鲈,别名,花鲈
花鲈,别名,中药
苦参碱,防治,黄桃
苦参碱,防治,动物
过路黄,属于,中草药
大樱桃树,科,植物
大樱桃树,别名,大樱桃树
菌类,属于,枯萎病
菌类,属于,曲霉菌
菌类,属于,根腐病
菌类,属于,病菌
景蜜宝,属于,蚜虫
景蜜宝,属于,植物
景蜜宝,属于,白粉虱
景蜜宝,属于,红蜘蛛
景蜜宝,属于,瓜类作物
景蜜宝,属于,炭疽病
景蜜宝,属于,细菌性角斑病
景蜜宝,属于,茎枯病
景蜜宝,属于,疫病
景蜜宝,属于,枯萎病
景蜜宝,属于,病毒病
绿得保胶悬剂,防治,褐纹病
早佳,属于,白粉虱
早佳,属于,霜霉病
早佳,属于,猝倒病
早佳,属于,螨类
早佳,属于,蔓枯病
早佳,属于,白粉病
早佳,属于,细菌性软腐病
早佳,属于,疫病
早佳,属于,炭疽病
早佳,属于,瓜绢螟
早佳,属于,瓜实蝇
早佳,属于,灰霉病
早佳,属于,菌核病
早佳,属于,病毒病
早佳,属于,蚜虫
盐酸肾上腺素注射液,属于,中药
氰霜唑,防治,动物
氰霜唑,防治,疾病
精喹禾灵,防治,禾本科
精喹禾灵,防治,植物
精喹禾灵,防治,野麦子
中华倒刺鲃,属于,鱼
中华倒刺鲃,属于,肠炎病
中华倒刺鲃,属于,肤霉病
樱桃树,别名,蔷薇科
樱桃树,别名,樱桃树
蚕豆,病害,稻蓟马
蚕豆,病害,飞虱
蚕豆,病害,麦蚜
蚕豆,病害,稻飞虱
蚕豆,病害,蚜虫
蚕豆,病害,病毒
麝香,属于,中草药
杜邦万克灵,防治,鞘翅目
杜邦万克灵,防治,动物
杜邦万克灵,防治,农作物
杜邦万克灵,防治,蚜科
杜邦万克灵,防治,蜜虫
杜邦万克灵,防治,腻虫
杜邦万克灵,防治,昆虫
杜邦万克灵,防治,中药
杜邦万克灵,防治,害虫
杜邦万克灵,防治,地下害虫
保桑灵,防治,动物
保桑灵,防治,农作物
代林锌,防治,疾病
桑树,属于,桑毛虫
桑树,属于,桑尺蠖
桑树,属于,桑螟
桑树,属于,桑疫病
桑树,属于,植物
桑,虫害,动物
桑,虫害,农作物
甲霜灵,防治,动物
甲霜灵,防治,疾病
南瓜子,种,中药
南瓜子,种,金瓜
南瓜子,科,毛茛科
南瓜子,科,花卉
滑石粉,属于,中草药
瓜叶菊,属于,水果
瓜叶菊,属于,蔬菜
瓜叶菊,属于,饲料
瓜叶菊,属于,中草药
苏梗,属于,中草药
草木灰,属于,水果
草木灰,属于,蔬菜
草木灰,属于,植物
草木灰,属于,饲料
草木灰,属于,中草药
香荽,属于,中草药
痘苗病毒,病原,蜱虫
安乃近,属于,中药
利谷隆,防治,禾本科
利谷隆,防治,植物
利谷隆,防治,野麦子
广玉兰,属于,农作物
广玉兰,属于,中草药
红霉素,属于,疾病
红霉素,属于,细菌性病害
石竹花,属于,农作物
石竹花,属于,中草药
粉锈宁乳油,防治,农作物
粉锈宁乳油,防治,疾病
天泰10号,属于,水果
天泰10号,属于,蔬菜
天泰10号,属于,植物
天泰10号,属于,饲料
天泰10号,属于,甜玉米
天泰10号,属于,地老虎
天泰10号,属于,华农101
天泰10号,属于,玉米蓟
天泰10号,属于,登海605
天泰10号,属于,矮花叶病
天泰10号,属于,黑穗病
天泰10号,属于,蚜虫
天泰10号,属于,玉米螟
天泰10号,属于,玉米大斑病
天泰10号,属于,大斑病
天泰10号,属于,小斑病
天泰10号,属于,白花叶病
天泰10号,属于,糯玉米
天泰10号,属于,青贮玉米
天泰10号,属于,郑单958
天泰10号,属于,先玉335
天泰10号,属于,粘虫
天泰10号,属于,飞虱
天泰10号,属于,象鼻虫
天泰10号,属于,叶斑病
泰乐菌素,治疗,花生
泰乐菌素,治疗,豆粕
泰乐菌素,治疗,动物
泰乐菌素,治疗,小麦
泰乐菌素,治疗,水草
泰乐菌素,治疗,玉米
泰乐菌素,治疗,水稻
杜鹃花,属于,植物
杜鹃花,属于,十字花科
白胡椒,别名,香料
白胡椒,属于,中草药
狗牙根,科,早熟禾
狗牙根,科,禾本科杂草
狗牙根,属于,中草药
地瓜,别名,植物
地瓜,别名,番薯
地瓜,别名,红薯
地瓜,别名,农作物
地瓜,别名,地瓜
孑孓,属于,动物
尿素,属于,水果
尿素,属于,蔬菜
尿素,属于,植物
尿素,属于,饲料
秋梢,属于,果园
秋梢,属于,果轮纹病
秋梢,属于,苹果褐斑病
秋梢,属于,叶片黄化
秋梢,属于,花脸病
秋梢,属于,树
秋梢,属于,金纹细蛾
秋梢,属于,黄斑卷叶虫
秋梢,属于,苹果炭疽病
秋梢,属于,平小卷叶虫
秋梢,属于,小卷叶蛾
秋梢,属于,苹果斑点落叶病
秋梢,属于,梨黑星病
秋梢,属于,顶梢卷叶虫
秋梢,属于,苹果轮纹病
阿克泰可湿性粉剂,防治,农作物
阿克泰可湿性粉剂,防治,桃蚜
阿克泰可湿性粉剂,防治,动物
白茅根,科,早熟禾
白茅根,科,禾本科杂草
苦皮藤,属于,中草药
栀子,属于,植物
豆饼毒饵,防治,昆虫
豆饼毒饵,防治,中药
豆饼毒饵,防治,动物
豆饼毒饵,防治,夜蛾科
地豆,属于,斜纹夜蛾
地豆,属于,芸豆
地豆,属于,豆荚螟
地豆,属于,疫病
地豆,属于,蔬菜
地豆,属于,架豆
地豆,属于,菜豆
地豆,属于,细菌性角斑病
地豆,属于,农作物
地豆,属于,植物
地豆,属于,扁豆
克露,防治,疾病
克露,防治,农作物
绿脓杆菌,属于,疾病
绿脓杆菌,属于,微生物
绿脓杆菌,属于,软腐病
绿脓杆菌,属于,病毒沧迦病
绿脓杆菌,属于,青枯病
豆类,虫害,夜蛾科
豆类,虫害,动物
豆类,属于,水果
豆类,属于,蔬菜
豆类,属于,饲料
豆类,科,豆科牧草
豆类,科,苦参
狗尾草,科,早熟禾
狗尾草,科,植物
狗尾草,科,禾本科杂草
高效氟吡甲禾灵,防治,禾本科
高效氟吡甲禾灵,防治,植物
高效氟吡甲禾灵,防治,野麦子
绿荆,属于,含羞草料
绿荆,属于,合欢属
北京新1号大白菜,属于,农作物
北京新1号大白菜,属于,病毒病
北京新1号大白菜,属于,叶菜
北京新1号大白菜,属于,软腐病
北京新1号大白菜,属于,白菜
北京新1号大白菜,属于,蚜虫
北京新1号大白菜,属于,菜青虫
北京新1号大白菜,属于,霜霉病
北京新1号大白菜,属于,十字花科
北京新1号大白菜,属于,青菜
北京新1号大白菜,属于,蔬菜
北京新1号大白菜,属于,斑潜蝇
北京新1号大白菜,属于,夜蛾
肺炎链球菌,属于,病菌
肺炎链球菌,属于,软腐病
肺炎链球菌,属于,病毒沧迦病
肺炎链球菌,属于,青枯病
梨黑星病,别名,疾病
梨黑星病,病原,微生物
梨黑星病,病原,枯萎病
梨黑星病,病原,曲霉菌
梨黑星病,病原,根腐病
狂犬病病毒,属于,蜱虫
石榴根皮,种,花卉
石榴根皮,属于,中草药
混百菌清,防治,病毒
混百菌清,防治,疾病
肝炎病毒,属于,蜱虫
李,虫害,黄桃
李,虫害,动物
李,属于,果园
李,属于,果轮纹病
李,属于,苹果褐斑病
李,属于,叶片黄化
李,属于,花脸病
李,属于,树
李,属于,金纹细蛾
李,属于,黄斑卷叶虫
李,属于,苹果炭疽病
李,属于,平小卷叶虫
李,属于,小卷叶蛾
李,属于,苹果斑点落叶病
李,属于,梨黑星病
李,属于,顶梢卷叶虫
李,属于,苹果轮纹病
红三叶,科,豆科牧草
红三叶,科,植物
红三叶,科,苦参
福美双,防治,疾病
福美双,属于,蚜虫
棚菜,别名,蔬菜
黑密5号,属于,蚜虫
黑密5号,属于,植物
黑密5号,属于,白粉虱
黑密5号,属于,红蜘蛛
黑密5号,属于,瓜类作物
黑密5号,属于,炭疽病
黑密5号,属于,细菌性角斑病
黑密5号,属于,茎枯病
黑密5号,属于,疫病
黑密5号,属于,枯萎病
黑密5号,属于,病毒病
浚单20,属于,水果
浚单20,属于,蔬菜
浚单20,属于,植物
浚单20,属于,饲料
浚单20,属于,甜玉米
浚单20,属于,地老虎
浚单20,属于,华农101
浚单20,属于,玉米蓟
浚单20,属于,登海605
浚单20,属于,矮花叶病
浚单20,属于,黑穗病
浚单20,属于,蚜虫
浚单20,属于,玉米螟
浚单20,属于,玉米大斑病
浚单20,属于,大斑病
浚单20,属于,小斑病
浚单20,属于,白花叶病
浚单20,属于,糯玉米
浚单20,属于,青贮玉米
浚单20,属于,郑单958
浚单20,属于,先玉335
浚单20,属于,粘虫
浚单20,属于,飞虱
浚单20,属于,象鼻虫
浚单20,属于,叶斑病
辣椒疫霉,属于,病菌
甘青蒿,属于,草
黄芪,属于,中草药
羊肚菌,属于,病菌
羊肚菌,属于,枯萎病
羊肚菌,属于,曲霉菌
羊肚菌,属于,根腐病
鸭儿芹,属于,中草药
兰叶,属于,褐斑病
兰叶,属于,蚜虫
兰叶,属于,腐烂病
兰叶,属于,介壳虫
兰叶,属于,白绢病
兰叶,属于,软腐病
兰叶,属于,蓟马
兰叶,属于,粉虱
兰叶,属于,茎腐病
兰叶,属于,霉菌
兰叶,属于,花卉
体外寄生虫,病原,蜱虫
熟地黄,属于,中草药
氨基酸液肥,防治,植物
氨基酸液肥,防治,溃疡病
沙门氏菌,属于,病菌
沙门氏菌,属于,软腐病
沙门氏菌,属于,病毒沧迦病
沙门氏菌,属于,青枯病
黑籽南瓜,科,毛茛科
黑籽南瓜,科,花卉
酚磺乙胺注射液,属于,中药
传染性法氏囊疫苗,治疗,花生
传染性法氏囊疫苗,治疗,动物
传染性法氏囊疫苗,治疗,苜蓿
传染性法氏囊疫苗,治疗,高粱
传染性法氏囊疫苗,治疗,豆粕
传染性法氏囊疫苗,治疗,新城疫病毒
传染性法氏囊疫苗,治疗,大麦
传染性法氏囊疫苗,治疗,白菜
传染性法氏囊疫苗,治疗,土鸡
传染性法氏囊疫苗,治疗,盲肠肝炎
传染性法氏囊疫苗,治疗,小麦
传染性法氏囊疫苗,治疗,家鸡
传染性法氏囊疫苗,治疗,玉米
传染性法氏囊疫苗,治疗,南瓜
软枣猕猴桃,属于,水果
软枣猕猴桃,属于,蔬菜
软枣猕猴桃,属于,饲料
金霉素,属于,病菌
蒲公英,属于,农作物
蒲公英,属于,中草药
紫荆,属于,农作物
紫荆,属于,中草药
紫荆,属于,植物
一季稻,属于,稻水象甲
一季稻,属于,糯稻
一季稻,属于,植物
一季稻,属于,谷子
一季稻,属于,恶苗病
一季稻,属于,Y两优900
一季稻,属于,稻花香2号
一季稻,属于,杂交水稻
一季稻,属于,稻飞虱
一季稻,属于,籼稻
一季稻,属于,东北大米
一季稻,属于,稻谷
一季稻,属于,水稻立枯病
一季稻,属于,龙稻18
一季稻,属于,汕优63
一季稻,属于,纹枯病
一季稻,属于,稻瘟病菌
一季稻,属于,南粳46
一季稻,属于,稻温病
一季稻,属于,细菌性条斑病
一季稻,属于,稻纵卷叶螟
一季稻,属于,稻恶苗病菌
一季稻,属于,稻瘟病
一季稻,属于,稻曲病
一季稻,属于,根蚜
一季稻,属于,胡麻病菌
一季稻,属于,黑肩绿盲蝽
一季稻,属于,细条病菌
一季稻,属于,叶蝉
一季稻,属于,白叶枯病
一季稻,属于,稻田
一季稻,属于,粳稻
新城疫疫苗,治疗,花生
新城疫疫苗,治疗,动物
新城疫疫苗,治疗,苜蓿
新城疫疫苗,治疗,高粱
新城疫疫苗,治疗,豆粕
新城疫疫苗,治疗,新城疫病毒
新城疫疫苗,治疗,大麦
新城疫疫苗,治疗,白菜
新城疫疫苗,治疗,土鸡
新城疫疫苗,治疗,盲肠肝炎
新城疫疫苗,治疗,小麦
新城疫疫苗,治疗,家鸡
新城疫疫苗,治疗,玉米
新城疫疫苗,治疗,南瓜
麝香石竹,属于,植物
灰绿曲霉,属于,病菌
山楂,病害,动物
山楂,病害,赤星病
山楂,病害,病毒
山楂,病害,真菌
新植霉素,防治,疾病
新植霉素,防治,细菌
大丽花,属于,水果
大丽花,属于,蔬菜
大丽花,属于,饲料
大丽花,属于,中草药
黄酒,属于,中草药
硝化细菌,属于,病菌
硝化细菌,属于,软腐病
硝化细菌,属于,病毒沧迦病
硝化细菌,属于,青枯病
冰草,科,早熟禾
冰草,科,禾本科杂草
荨麻,属于,中草药
井冈霉素,治疗,稻水象甲
井冈霉素,治疗,糯稻
井冈霉素,治疗,植物
井冈霉素,治疗,谷子
井冈霉素,治疗,恶苗病
井冈霉素,治疗,Y两优900
井冈霉素,治疗,稻花香2号
井冈霉素,治疗,杂交水稻
井冈霉素,治疗,稻飞虱
井冈霉素,治疗,籼稻
井冈霉素,治疗,东北大米
井冈霉素,治疗,稻谷
井冈霉素,治疗,水稻立枯病
井冈霉素,治疗,龙稻18
井冈霉素,治疗,汕优63
井冈霉素,治疗,纹枯病
井冈霉素,治疗,稻瘟病菌
井冈霉素,治疗,南粳46
井冈霉素,治疗,稻温病
井冈霉素,治疗,细菌性条斑病
井冈霉素,治疗,稻纵卷叶螟
井冈霉素,治疗,稻恶苗病菌
井冈霉素,治疗,稻瘟病
井冈霉素,治疗,稻曲病
井冈霉素,治疗,根蚜
井冈霉素,治疗,胡麻病菌
井冈霉素,治疗,黑肩绿盲蝽
井冈霉素,治疗,细条病菌
井冈霉素,治疗,叶蝉
井冈霉素,治疗,白叶枯病
井冈霉素,治疗,稻田
井冈霉素,治疗,粳稻
四季萝卜,属于,植物
四季萝卜,属于,病毒病
四季萝卜,属于,细菌性病害
四季萝卜,属于,大棚蔬菜
四季萝卜,属于,土壤次生盐渍化
四季萝卜,属于,蔬菜急性萎蔫
敌可松,防治,植物
成年树,属于,苦痘病
成年树,属于,树
瓜蔓,属于,蚜虫
瓜蔓,属于,植物
瓜蔓,属于,白粉虱
瓜蔓,属于,红蜘蛛
瓜蔓,属于,瓜类作物
瓜蔓,属于,炭疽病
瓜蔓,属于,细菌性角斑病
瓜蔓,属于,茎枯病
瓜蔓,属于,疫病
瓜蔓,属于,枯萎病
瓜蔓,属于,病毒病
喷菊酷类,防治,动物
茅栗,属于,中草药
草鸡,别名,家鸡
草鸡,别名,鸡
草鸡,别名,草鸡
瑞毒霉粉剂,防治,疾病
芽孢杆菌,属于,软腐病
芽孢杆菌,属于,病毒沧迦病
芽孢杆菌,属于,青枯病
芽孢杆菌,属于,病菌
粳稻,属于,水果
粳稻,属于,蔬菜
粳稻,属于,饲料
大樱桃,属,梨小食心虫
中国水仙,属于,农作物
中国水仙,属于,中草药
锌硫磷乳油,防治,昆虫
锌硫磷乳油,防治,钻心虫
锌硫磷乳油,防治,动物
百菌清烟剂,防治,疾病
矮生秋菜,属于,植物
矮生秋菜,属于,病毒病
矮生秋菜,属于,细菌性病害
矮生秋菜,属于,大棚蔬菜
矮生秋菜,属于,土壤次生盐渍化
矮生秋菜,属于,蔬菜急性萎蔫
西维因,属于,蚜虫
扑海因可湿性粉剂,防治,十字花科
郁金香,属于,农作物
郁金香,属于,中草药
猴头菇,属于,病菌
猴头菇,属于,枯萎病
猴头菇,属于,曲霉菌
猴头菇,属于,根腐病
绿星70,属于,农作物
绿星70,属于,病毒病
绿星70,属于,叶菜
绿星70,属于,软腐病
绿星70,属于,白菜
绿星70,属于,蚜虫
绿星70,属于,菜青虫
绿星70,属于,霜霉病
绿星70,属于,十字花科
绿星70,属于,青菜
绿星70,属于,蔬菜
绿星70,属于,斑潜蝇
绿星70,属于,夜蛾
海韭菜,属于,中草药
鳝鱼,属于,中草药
抗菌,属于,病菌
乌榄,属于,中草药
棉种,属于,盲椿象
棉种,属于,棉铃虫
棉种,属于,棉田
棉种,属于,盲蝽象
棉种,属于,玉米螟
棉种,属于,枯黄萎病
棉种,属于,枯 黄萎病
棉种,属于,黄萎病
棉种,属于,食心虫
棉种,属于,枯萎
棉种,属于,植物
棉种,属于,细菌性角斑病
耐热华王青梗白菜,属于,蔬菜
耐热华王青梗白菜,属于,小白菜
米兰,属于,植物
大粒型,属于,食用菌
大粒型,属于,微生物
大粒型,属于,真菌
大粒型,属于,蔬菜
桐,属于,中草药
油菜籽,属于,水果
油菜籽,属于,蔬菜
油菜籽,属于,饲料
棉籽油,属于,水果
棉籽油,属于,蔬菜
棉籽油,属于,植物
棉籽油,属于,饲料
次氯酸钙,别名,微生物
松香,属于,中草药
黄曲霉毒素,属于,真菌
壁虎,属于,中草药
虾衣花,属于,农作物
虾衣花,属于,中草药
吡虫啉杀虫剂,防治,动物
绿爽,防治,昆虫
绿爽,防治,中药
绿爽,防治,动物
绿爽,防治,夜蛾科
铜制剂,防治,植物
铜制剂,防治,溃疡病
灵芝草,属于,中草药
疥癣,病原,软腐病
疥癣,病原,微生物
疥癣,病原,病毒沧迦病
疥癣,病原,青枯病
碘甘油,属于,中药
井冈霉素水剂,防治,细菌
井冈霉素水剂,防治,微生物
井冈霉素水剂,防治,真菌
青韭菜,属于,蔬菜
青韭菜,属于,葱蓟马
青韭菜,属于,农作物
青韭菜,属于,中药
生理盐水,防治,疾病
珊瑚花,属于,农作物
珊瑚花,属于,中草药
抑太保,防治,动物
白三叶,科,豆科牧草
白三叶,科,植物
白三叶,科,苦参
代森铵溶液,防治,疾病
霉菌,属于,枯萎病
霉菌,属于,曲霉菌
霉菌,属于,根腐病
霉菌,属于,病菌
黑密2号,属于,蚜虫
黑密2号,属于,植物
黑密2号,属于,白粉虱
黑密2号,属于,红蜘蛛
黑密2号,属于,瓜类作物
黑密2号,属于,炭疽病
黑密2号,属于,细菌性角斑病
黑密2号,属于,茎枯病
黑密2号,属于,疫病
黑密2号,属于,枯萎病
黑密2号,属于,病毒病
小油菜,属于,植物
小油菜,属于,病毒病
小油菜,属于,细菌性病害
小油菜,属于,大棚蔬菜
小油菜,属于,土壤次生盐渍化
小油菜,属于,蔬菜急性萎蔫
菜豆树,属于,中草药
多肉植物,属于,农作物
多肉植物,属于,中草药
百草霜,属于,中草药
64 杀毒矾,防治,疾病
64 杀毒矾,防治,真菌
香油,别名,中药
氯化物,属于,病菌
鲁芦笋1号,属于,蓟马
鲁芦笋1号,属于,立枯病
鲁芦笋1号,属于,褐斑病
鲁芦笋1号,属于,斜纹夜盗蛾
鲁芦笋1号,属于,金针虫
鲁芦笋1号,属于,地老虎
鲁芦笋1号,属于,蛴螬
鲁芦笋1号,属于,蔬菜
鲁芦笋1号,属于,根腐病
鲁芦笋1号,属于,茎枯病
鲁芦笋1号,属于,植物
灭螨净乳油,防治,螨类
板兰根,虫害,蚜科
板兰根,虫害,动物
板兰根,虫害,蜜虫
板兰根,虫害,腻虫
板兰根,病害,农作物
板兰根,病害,疾病
茯神,属于,中草药
皇冠一号,属于,白粉虱
皇冠一号,属于,霜霉病
皇冠一号,属于,猝倒病
皇冠一号,属于,螨类
皇冠一号,属于,蔓枯病
皇冠一号,属于,白粉病
皇冠一号,属于,细菌性软腐病
皇冠一号,属于,疫病
皇冠一号,属于,炭疽病
皇冠一号,属于,瓜绢螟
皇冠一号,属于,瓜实蝇
皇冠一号,属于,灰霉病
皇冠一号,属于,菌核病
皇冠一号,属于,病毒病
皇冠一号,属于,蚜虫
白韭菜,属于,蔬菜
白韭菜,属于,葱蓟马
白韭菜,属于,农作物
白韭菜,属于,中药
硫丹,防治,动物
仙人球,属于,中草药
仙人球,属于,农作物
大黄苏打片,属于,中草药
水蜈蚣,属于,中草药
可杀得,防治,植物
藏药,属于,中草药
多粘类芽孢杆菌,属于,病菌
多粘类芽孢杆菌,属于,软腐病
多粘类芽孢杆菌,属于,病毒沧迦病
多粘类芽孢杆菌,属于,青枯病
集琦虫螨克,防治,动物
集琦虫螨克,防治,蚜科
集琦虫螨克,防治,蜜虫
集琦虫螨克,防治,腻虫
芭蕉,属于,水果
芭蕉,属于,蔬菜
芭蕉,属于,饲料
铁苋菜,属于,中草药
甲霜 锰锌可湿性粉剂,防治,疾病
白兰瓜,科,毛茛科
白兰瓜,科,花卉
茭白,属于,中草药
琥胶肥酸铜,防治,植物
琥胶肥酸铜,防治,溃疡病
鳙,别名,鱼
鳙,别名,中药
硫酸阿托品注射液,属于,中药
佛手柑,属于,中草药
老菌丝,属于,微生物
霜霉威,防治,农作物
霜霉威,防治,疾病
强力增产素,防治,疾病
甲硝唑,属于,中药
糜子,虫害,昆虫
糜子,虫害,中药
